Al,Co,Cr,Fe,Ni,Cu,Mn,Ti,V,Nb,Mo,Zr,Hf,Ta,W,C,Mg,Zn,Si,Re,N,Sc,Li,Sn,Be,Num_of_Elem,Density_calc,dHmix,dSmix,dGmix,Tm,n.Para,Atom.Size.Diff,Elect.Diff,VEC,Sythesis_Route,Homogenization_Temp,Homogenization_Time,Annealing_Time_(min),Phases
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.9,2.72,13.38,655.02398,2523.0,12.41,4.01,0.12,4.4,1,1200.0,1400.0,960.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.9,2.72,13.38,655.02398,2523.0,12.41,4.01,0.12,4.4,1,1200.0,1400.0,3840.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.9,2.72,13.38,655.02398,2523.0,12.41,4.01,0.12,4.4,1,1200.0,1400.0,15360.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.9,2.72,13.38,655.02398,2523.0,12.41,4.01,0.12,4.4,1,1200.0,1400.0,30.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.9,2.72,13.38,655.02398,2523.0,12.41,4.01,0.12,4.4,1,1200.0,1400.0,60.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.9,2.72,13.38,655.02398,2523.0,12.41,4.01,0.12,4.4,1,1200.0,1400.0,120.0,1
0.0,0.199600798,0.199600798,0.199600798,0.199600798,0.0,0.199600798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001996008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.017003668,-4.554563528,13.47464902,386.5139946,1489.328683,5.214282666,3.704143663,0.142584003,7.992015968,1,1000.0,1440.0,30.0,2
0.0,0.199600798,0.199600798,0.199600798,0.199600798,0.0,0.199600798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001996008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.017003668,-4.554563528,13.47464902,386.5139946,1489.328683,5.214282666,3.704143663,0.142584003,7.992015968,1,1000.0,1440.0,30.0,2
0.0,0.199600798,0.199600798,0.199600798,0.199600798,0.0,0.199600798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001996008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.017003668,-4.554563528,13.47464902,386.5139946,1489.328683,5.214282666,3.704143663,0.142584003,7.992015968,1,1000.0,1440.0,30.0,2
0.0,0.199600798,0.199600798,0.199600798,0.199600798,0.0,0.199600798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001996008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.017003668,-4.554563528,13.47464902,386.5139946,1489.328683,5.214282666,3.704143663,0.142584003,7.992015968,1,1000.0,1440.0,30.0,2
0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.64,-7.27,12.83,469.9351993,1806.29,3.19,3.49,0.11,7.88,1,1150.0,2.0,3000.0,3
0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.64,-7.27,12.83,469.9351993,1806.29,3.19,3.49,0.11,7.88,1,1200.0,120.0,4320.0,3
0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.64,-7.27,12.83,469.9351993,1806.29,3.19,3.49,0.11,7.88,1,1200.0,120.0,4320.0,3
0.0,0.333333333,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.28,-4.89,9.13,499.23715,1892.0,3.54,1.12,0.11,8.33,1,1200.0,1440.0,60.0,2
0.0,0.333333333,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.28,-4.89,9.13,499.23715,1892.0,3.54,1.12,0.11,8.33,1,1200.0,1440.0,60.0,2
0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.03,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8.0,1,1000.0,1441.0,900.0,2
0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.03,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8.0,1,1000.0,1441.0,900.0,2
0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.03,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8.0,1,1000.0,1441.0,900.0,2
0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.03,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8.0,1,1000.0,1441.0,900.0,2
0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.03,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8.0,1,1000.0,1441.0,900.0,2
0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.03,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8.0,1,1000.0,1441.0,900.0,2
0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.03,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8.0,1,1000.0,1441.0,900.0,2
0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.17,-3.75,11.53,489.4027225,1871.75,5.75,1.03,0.1,8.25,1,1000.0,1441.0,900.0,2
0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.17,-3.75,11.53,489.4027225,1871.75,5.75,1.03,0.1,8.25,1,1000.0,1441.0,900.0,2
0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.17,-3.75,11.53,489.4027225,1871.75,5.75,1.03,0.1,8.25,1,1000.0,1441.0,900.0,2
0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.17,-3.75,11.53,489.4027225,1871.75,5.75,1.03,0.1,8.25,1,1000.0,1441.0,900.0,2
0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.17,-3.75,11.53,489.4027225,1871.75,5.75,1.03,0.1,8.25,1,1000.0,1441.0,900.0,2
0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.17,-3.75,11.53,489.4027225,1871.75,5.75,1.03,0.1,8.25,1,1000.0,1441.0,900.0,2
0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.17,-3.75,11.53,489.4027225,1871.75,5.75,1.03,0.1,8.25,1,1000.0,1441.0,900.0,2
0.0,0.05,0.02,0.4,0.26,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.030897709,-3.4172,10.79468703,374.5031969,1428.295292,5.374742309,3.715774934,0.142942331,8.26,1,1200.0,120.0,10.0,2
0.0,0.1,0.1,0.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.760129907,-0.92,9.713640154,388.6624044,1476.2,18.47017,3.833181374,0.132075736,7.6,1,1200.0,120.0,3.0,3
0.0,0.1,0.1,0.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.760129907,-0.92,9.713640154,388.6624044,1476.2,18.47017,3.833181374,0.132075736,7.6,1,1200.0,120.0,3.0,3
0.0,0.05,0.02,0.4,0.26,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.030897709,-3.4172,10.79468703,374.5031969,1428.295292,5.374742309,3.715774934,0.142942331,8.26,1,1200.0,120.0,120.0,2
0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.64,-5.0,11.53,588.2371325,2249.75,5.19,7.84,0.12,4.75,1,1200.0,120.0,1400.0,3
0.08,0.17,0.17,0.17,0.33,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.736324934,-5.1292,13.91569271,365.6751229,1411.433429,4.570331696,3.985354213,0.108064795,8.33,1,1200.0,120.0,300.0,3
0.08,0.17,0.17,0.17,0.33,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.736324934,-5.1292,13.91569271,365.6751229,1411.433429,4.570331696,3.985354213,0.108064795,8.33,1,1200.0,120.0,300.0,3
0.08,0.17,0.17,0.17,0.33,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.736324934,-5.1292,13.91569271,365.6751229,1411.433429,4.570331696,3.985354213,0.108064795,8.33,1,1200.0,120.0,300.0,3
0.08,0.17,0.17,0.17,0.33,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.736324934,-5.1292,13.91569271,365.6751229,1411.433429,4.570331696,3.985354213,0.108064795,8.33,1,1200.0,120.0,300.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.4,2.5,11.53,609.5544375,2331.25,10.75,4.12,0.13,4.25,1,1000.0,30.0,6000.0,1
0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.2425,0.0,0.2425,0.0,0.2425,0.2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.023425953,-14.01996054,12.1095258,496.6971104,1903.906733,1.88039935,4.645486222,0.124723309,3.983957219,1,1000.0,30.0,6000.0,1
0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.2375,0.0,0.2375,0.0,0.2375,0.2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.174381019,-6.2225,12.6005248,522.6054196,2006.961196,4.617211355,4.920843689,0.131569314,4.1875,1,1000.0,30.0,6000.0,1
0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.2325,0.0,0.2325,0.0,0.2325,0.2325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.078781404,-8.5281,12.8283229,515.9997301,1983.337556,3.394302481,4.93564939,0.132166181,4.1625,1,1000.0,30.0,6000.0,1
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.225,0.0,0.225,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.934060192,-11.79,13.07655279,506.2105319,1947.582365,2.463063953,4.952975798,0.132898222,4.125,1,1000.0,30.0,6000.0,3
0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.836686778,-13.8336,13.19392083,499.7308796,1923.529714,2.095103099,4.961272793,0.133278806,4.1,1,1000.0,30.0,6000.0,3
0.037037037,0.185185185,0.185185185,0.185185185,0.37037037,0.037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.04843191,-4.53223594,12.87823209,384.4714902,1478.0617,4.976023095,2.824424341,0.100776138,8.481481481,1,1200.0,1440.0,1200.0,3
0.037037037,0.185185185,0.185185185,0.185185185,0.37037037,0.037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.04843191,-4.53223594,12.87823209,384.4714902,1478.0617,4.976023095,2.824424341,0.100776138,8.481481481,1,1200.0,1440.0,60.0,2
0.1,0.25,0.08,0.15,0.36,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.388644866,-13.9748,13.30361728,369.6710207,1423.527704,1.615189543,5.655462385,0.122434105,8.07,1,1220.0,1200.0,300.0,3
0.1,0.25,0.08,0.15,0.36,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.388644866,-13.9748,13.30361728,369.6710207,1423.527704,1.615189543,5.655462385,0.122434105,8.07,1,1220.0,1200.0,300.0,3
0.1,0.25,0.08,0.15,0.36,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.388644866,-13.9748,13.30361728,369.6710207,1423.527704,1.615189543,5.655462385,0.122434105,8.07,1,1220.0,1200.0,300.0,3
0.1,0.25,0.08,0.15,0.36,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.388644866,-13.9748,13.30361728,369.6710207,1423.527704,1.615189543,5.655462385,0.122434105,8.07,1,1220.0,1200.0,300.0,3
0.1,0.25,0.08,0.15,0.36,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.388644866,-13.9748,13.30361728,369.6710207,1423.527704,1.615189543,5.655462385,0.122434105,8.07,1,1220.0,1200.0,300.0,3
0.1,0.25,0.08,0.15,0.36,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.388644866,-13.9748,13.30361728,369.6710207,1423.527704,1.615189543,5.655462385,0.122434105,8.07,1,1220.0,1200.0,3000.0,3
0.1,0.25,0.08,0.15,0.36,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.388644866,-13.9748,13.30361728,369.6710207,1423.527704,1.615189543,5.655462385,0.122434105,8.07,1,1220.0,1200.0,3000.0,3
0.1,0.25,0.08,0.15,0.36,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.388644866,-13.9748,13.30361728,369.6710207,1423.527704,1.615189543,5.655462385,0.122434105,8.07,1,1220.0,1200.0,3000.0,3
0.1,0.25,0.08,0.15,0.36,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.388644866,-13.9748,13.30361728,369.6710207,1423.527704,1.615189543,5.655462385,0.122434105,8.07,1,1220.0,1200.0,3000.0,3
0.036363636,0.272727273,0.181818182,0.181818182,0.272727273,0.0,0.0,0.054545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.733562964,-10.02975207,13.36783889,392.8520383,1513.148704,2.38081192,4.630363442,0.116865961,8.054545455,1,1200.0,2880.0,60.0,3
0.036363636,0.272727273,0.181818182,0.181818182,0.272727273,0.0,0.0,0.054545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.733562964,-10.02975207,13.36783889,392.8520383,1513.148704,2.38081192,4.630363442,0.116865961,8.054545455,1,1200.0,2880.0,300.0,3
0.036363636,0.272727273,0.181818182,0.181818182,0.272727273,0.0,0.0,0.054545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.733562964,-10.02975207,13.36783889,392.8520383,1513.148704,2.38081192,4.630363442,0.116865961,8.054545455,1,1200.0,2880.0,1500.0,3
0.036363636,0.272727273,0.181818182,0.181818182,0.272727273,0.0,0.0,0.054545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.733562964,-10.02975207,13.36783889,392.8520383,1513.148704,2.38081192,4.630363442,0.116865961,8.054545455,1,1200.0,2880.0,3000.0,3
0.036363636,0.272727273,0.181818182,0.181818182,0.272727273,0.0,0.0,0.054545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.733562964,-10.02975207,13.36783889,392.8520383,1513.148704,2.38081192,4.630363442,0.116865961,8.054545455,1,1200.0,2880.0,6000.0,3
0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.785823445,-10.96,12.22898133,463.7034701,1778.243734,2.28891019,6.018491588,0.046861498,4.6,1,1200.0,120.0,1440.0,3
0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.785823445,-10.96,12.22898133,463.7034701,1778.243734,2.28891019,6.018491588,0.046861498,4.6,1,1200.0,120.0,1440.0,3
0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.785823445,-10.96,12.22898133,463.7034701,1778.243734,2.28891019,6.018491588,0.046861498,4.6,1,1200.0,120.0,1440.0,3
0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.785823445,-10.96,12.22898133,463.7034701,1778.243734,2.28891019,6.018491588,0.046861498,4.6,1,1200.0,120.0,1440.0,3
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.04,0.2,0.0,0.2,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.56,-8.62,13.78,587.1169034,2264.97,3.62,4.23,0.1,4.3,1,1200.0,1440.0,20.0,3
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.04,0.2,0.0,0.2,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.56,-8.62,13.78,587.1169034,2264.97,3.62,4.23,0.1,4.3,1,1200.0,1440.0,20.0,3
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.04,0.2,0.0,0.2,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.56,-8.62,13.78,587.1169034,2264.97,3.62,4.23,0.1,4.3,1,1200.0,1440.0,7200.0,3
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.04,0.2,0.0,0.2,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.56,-8.62,13.78,587.1169034,2264.97,3.62,4.23,0.1,4.3,1,1200.0,1440.0,7200.0,3
0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.64,-7.27,12.83,469.9351993,1806.29,3.19,3.49,0.11,7.88,2,1200.0,120.0,6000.0,3
0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.64,-7.27,12.83,469.9351993,1806.29,3.19,3.49,0.11,7.88,2,1200.0,120.0,3000.0,3
0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.64,-7.27,12.83,469.9351993,1806.29,3.19,3.49,0.11,7.88,1,1150.0,60.0,4200.0,3
0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.64,-7.27,12.83,469.9351993,1806.29,3.19,3.49,0.11,7.88,1,1150.0,60.0,9000.0,3
0.0,0.333333333,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.28,-4.89,9.13,499.23715,1892.0,3.54,1.12,0.11,8.33,1,1100.0,360.0,30.0,2
0.0,0.333333333,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.28,-4.89,9.13,499.23715,1892.0,3.54,1.12,0.11,8.33,1,1100.0,360.0,30.0,2
0.0,0.333333333,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.28,-4.89,9.13,499.23715,1892.0,3.54,1.12,0.11,8.33,1,1100.0,360.0,60.0,2
0.0,0.333333333,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.28,-4.89,9.13,499.23715,1892.0,3.54,1.12,0.11,8.33,1,1100.0,360.0,60.0,2
0.0,0.333333333,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.28,-4.89,9.13,499.23715,1892.0,3.54,1.12,0.11,8.33,1,1100.0,360.0,60.0,2
0.0,0.333333333,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.28,-4.89,9.13,499.23715,1892.0,3.54,1.12,0.11,8.33,1,1100.0,360.0,60.0,2
0.0,0.333333333,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.28,-4.89,9.13,499.23715,1892.0,3.54,1.12,0.11,8.33,1,1100.0,360.0,60.0,2
0.0,0.333333333,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.28,-4.89,9.13,499.23715,1892.0,3.54,1.12,0.11,8.33,1,1100.0,360.0,60.0,2
